v1
v0.8.2
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 3 (sniper),Intel Core i5-10600K CPU @ 4.10GHz,AMD Radeon RX 9070 XT (RADV GFX1201),32148228,7.0.1-cachyos,,performance
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
100.281,9.97198,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1433907872
99.7387,10.0262,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1443935047
100.3,9.97008,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1453905550
99.7378,10.0263,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1463933056
100.24,9.9761,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1473909523
99.8012,10.0199,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1483930817
100.356,9.96449,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1493895253
99.6324,10.0369,21.0702,0,0,68,0,350,0,0,0,12.3499,1.49715,0,4499,1503935149
99.8326,10.0168,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1513950945
99.62,10.0381,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1523991234
100.84,9.91665,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1533906970
99.657,10.0344,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1543942406
100.299,9.97021,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1553914463
99.7405,10.026,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1563941440
100.355,9.96461,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1573906356
99.646,10.0355,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1583943152
100.376,9.96252,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1593906252
99.7203,10.0281,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1603935588
100.462,9.95401,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1613889284
99.4989,10.0504,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1623940973
100.224,9.97768,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1633918901
99.9109,10.0089,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1643929311
100.152,9.98484,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1653914252
